No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
889,5p-16p,25260.73095124,105291.90051,109250.61415,2,2,0.11311E-13,
890,5p-17p,24952.37398366,105291.90051,109299.53522,2,2,0.96933E-14,
891,5p-18p,24699.70693562,105291.90051,109340.53155,2,2,0.83534E-14,
892,5p-19p,24489.83861671,105291.90051,109375.22673,2,2,0.72202E-14,
893,5p-20p,24313.45849461,105291.90051,109404.84890,2,2,0.63407E-14,
894,5p-21p,24163.69195681,105291.90051,109430.34095,2,2,0.55520E-14,
895,5p-22p,24035.36499009,105291.90051,109452.43646,2,2,0.48988E-14,
896,5p-23p,23924.51778642,105291.90051,109471.71308,2,2,0.41148E-14,
897,5p-24p,23828.07469225,105291.90051,109488.63069,2,2,0.29244E-14,
898,5p-25p,23743.61517234,105291.90051,109503.55907,2,2,0.36742E-14,
899,5p-5P,4280332896.3412,105291.90051,105291.92388,2,4,0.11478E-15*,
900,5p-6P,74597.17301644,105291.90051,106632.43389,2,4,0.35246E-11*,
901,5p-7P,46537.20531293,105291.90051,107440.71885,2,4,0.34535E-11*,
902,5p-8P,37405.18471854,105291.90051,107965.32669,2,4,0.28297E-11*,
903,5p-9P,32969.61827835,105291.90051,108324.99599,2,4,0.22301E-11*,
904,5p-10P,30391.76748465,105291.90051,108582.26525,2,4,0.17504E-11*,
905,5p-11P,28729.73063146,105291.90051,108772.61536,2,4,0.13836E-11*,
906,5p-12P,27582.46565713,105291.90051,108917.39220,2,4,0.11056E-11*,
907,5p-13P,26751.11391888,105291.90051,109030.06261,2,4,0.89378E-12*,
908,5p-14P,26126.28729571,105291.90051,109119.46311,2,4,0.73093E-12*,
909,5p-15P,25643.08795398,105291.90051,109191.58686,2,4,0.60428E-12*,
910,5p-16P,25260.72640176,105291.90051,109250.61486,2,4,0.50465E-12*,
911,5p-17P,24952.37028277,105291.90051,109299.53582,2,4,0.42537E-12*,
912,5p-18P,24699.70388073,105291.90051,109340.53205,2,4,0.36161E-12*,
913,5p-19P,24489.83606318,105291.90051,109375.22715,2,4,0.30984E-12*,
914,5p-20P,24313.45633670,105291.90051,109404.84927,2,4,0.26733E-12*,
915,5p-21P,24163.69011562,105291.90051,109430.34127,2,4,0.23228E-12*,
916,5p-22P,24035.36340569,105291.90051,109452.43673,2,4,0.20301E-12*,
917,5p-23P,23924.51641259,105291.90051,109471.71332,2,4,0.17840E-12*,
918,5p-24P,23828.07349283,105291.90051,109488.63090,2,4,0.15748E-12*,
919,5p-25P,23743.61411867,105291.90051,109503.55926,2,4,0.14114E-12*,
920,5P-6p,74599.22549962,105291.92388,106632.42037,4,2,0.80915E-11*,
921,5P-7p,46537.89568150,105291.92388,107440.71033,4,2,0.83411E-11*,
922,5P-8p,37405.59140531,105291.92388,107965.32099,4,2,0.70335E-11*,
923,5P-9p,32969.91577655,105291.92388,108324.99198,4,2,0.56458E-11*,
924,5P-10p,30392.01025195,105291.92388,108582.26233,4,2,0.44872E-11*,
925,5P-11p,28729.94157776,105291.92388,108772.61317,4,2,0.35791E-11*,
926,5P-12p,27582.65625726,105291.92388,108917.39051,4,2,0.28791E-11*,
927,5P-13p,26751.29062074,105291.92388,109030.06128,4,2,0.23396E-11*,
928,5P-14p,26126.45403078,105291.92388,109119.46204,4,2,0.19211E-11*,
929,5P-15p,25643.24727020,105291.92388,109191.58600,4,2,0.15933E-11*,
930,5P-16p,25260.88003037,105291.92388,109250.61415,4,2,0.13341E-11*,
931,5P-17p,24952.51944539,105291.92388,109299.53522,4,2,0.11269E-11*,
932,5P-18p,24699.84946637,105291.92388,109340.53155,4,2,0.95975E-12*,
933,5P-19p,24489.97873563,105291.92388,109375.22673,4,2,0.82367E-12*,
934,5P-20p,24313.59660247,105291.92388,109404.84890,4,2,0.71130E-12*,
935,5P-21p,24163.82836847,105291.92388,109430.34095,4,2,0.61854E-12*,
936,5P-22p,24035.49995670,105291.92388,109452.43646,4,2,0.54095E-12*,
937,5P-23p,23924.65151101,105291.92388,109471.71308,4,2,0.47739E-12*,
938,5P-24p,23828.20734089,105291.92388,109488.63069,4,2,0.42787E-12*,
939,5P-25p,23743.74688228,105291.92388,109503.55907,4,2,0.37172E-12*,
940,5P-6P,74598.47311046,105291.92388,106632.43389,4,4,0.12936E-12*,
941,5P-7P,46537.71128643,105291.92388,107440.71885,4,4,0.24339E-12*,
942,5P-8P,37405.51159968,105291.92388,107965.32669,4,4,0.26861E-12*,
943,5P-9P,32969.87223151,105291.92388,108324.99599,4,4,0.25122E-12*,
944,5P-10P,30391.98327770,105291.92388,108582.26525,4,4,0.22014E-12*,
945,5P-11P,28729.92346762,105291.92388,108772.61536,4,4,0.18774E-12*,
946,5P-12P,27582.64339969,105291.92388,108917.39220,4,4,0.15849E-12*,
947,5P-13P,26751.28110835,105291.92388,109030.06261,4,4,0.13352E-12*,
948,5P-14P,26126.44676626,105291.92388,109119.46311,4,4,0.11272E-12*,
949,5P-15P,25643.24158033,105291.92388,109191.58686,4,4,0.95566E-13*,
950,5P-16P,25260.87548083,105291.92388,109250.61486,4,4,0.81437E-13*,
951,5P-17P,24952.51574445,105291.92388,109299.53582,4,4,0.69785E-13*,
952,5P-18P,24699.84641144,105291.92388,109340.53205,4,4,0.60143E-13*,
953,5P-19P,24489.97618207,105291.92388,109375.22715,4,4,0.52099E-13*,
954,5P-20P,24313.59444454,105291.92388,109404.84927,4,4,0.45426E-13*,
955,5P-21P,24163.82652726,105291.92388,109430.34127,4,4,0.39728E-13*,
956,5P-22P,24035.49837228,105291.92388,109452.43673,4,4,0.34944E-13*,
957,5P-23P,23924.65013716,105291.92388,109471.71332,4,4,0.30902E-13*,
958,5P-24P,23828.20614145,105291.92388,109488.63090,4,4,0.27519E-13*,
959,5P-25P,23743.74582860,105291.92388,109503.55926,4,4,0.23529E-13*,
960,5P-5f,12841276016.960,105291.92388,105291.93166,4,6,0.15498E-30*,
961,5P-6f,74598.22232264,105291.92388,106632.43839,4,6,0.17394E-14*,
962,5P-7f,46537.64982297,105291.92388,107440.72169,4,6,0.34352E-14*,
963,5P-8f,37405.48499840,105291.92388,107965.32859,4,6,0.36579E-14*,
964,5P-9f,32969.85771681,105291.92388,108324.99732,4,6,0.32801E-14*,
965,5P-10f,30391.97428646,105291.92388,108582.26622,4,6,0.27704E-14*,
966,5P-11f,28729.91743102,105291.92388,108772.61609,4,6,0.22923E-14*,
967,5P-12f,27582.63911391,105291.92388,108917.39277,4,6,0.18882E-14*,
968,5P-13f,26751.27793761,105291.92388,109030.06305,4,6,0.15593E-14*,
969,5P-14f,26126.44434480,105291.92388,109119.46346,4,6,0.12950E-14*,
970,5P-15f,25643.23968374,105291.92388,109191.58715,4,6,0.10832E-14*,
971,5P-16f,25260.87396435,105291.92388,109250.61510,4,6,0.91273E-15*,
972,5P-17f,24952.51451082,105291.92388,109299.53601,4,6,0.77461E-15*,
973,5P-18f,24699.84539315,105291.92388,109340.53221,4,6,0.66193E-15*,
974,5P-19f,24489.97533090,105291.92388,109375.22730,4,6,0.57068E-15*,
975,5P-20f,24313.59372524,105291.92388,109404.84939,4,6,0.49471E-15*,
976,5P-21f,24163.82591353,105291.92388,109430.34138,4,6,0.43759E-15*,
977,5P-22f,24035.49784416,105291.92388,109452.43682,4,6,0.39921E-15*,
978,5P-23f,23924.64967922,105291.92388,109471.71340,4,6,0.31164E-15*,
979,5P-24f,23828.20574164,105291.92388,109488.63097,4,6,0.20732E-15*,
980,5P-25f,23743.74547738,105291.92388,109503.55932,4,6,0.14340E-15*,
981,5d-6S,74599.22549962,105291.92388,106632.42037,4,2,0.10662E-15*,
982,5d-7S,46537.89568150,105291.92388,107440.71033,4,2,0.12341E-15*,
983,5d-8S,37405.59140531,105291.92388,107965.32099,4,2,0.10110E-15*,
984,5d-9S,32969.91577655,105291.92388,108324.99198,4,2,0.77390E-16*,
985,5d-10S,30392.01025195,105291.92388,108582.26233,4,2,0.58810E-16*,
986,5d-11S,28729.94157776,105291.92388,108772.61317,4,2,0.45133E-16*,
987,5d-12S,27582.65625726,105291.92388,108917.39051,4,2,0.35156E-16*,
988,5d-13S,26751.29062074,105291.92388,109030.06128,4,2,0.27846E-16*,
989,5d-14S,26126.45403078,105291.92388,109119.46204,4,2,0.22363E-16*,
990,5d-15S,25643.24727020,105291.92388,109191.58600,4,2,0.18172E-16*,
991,5d-16S,25260.88003037,105291.92388,109250.61415,4,2,0.14979E-16*,
992,5d-17S,24952.51944539,105291.92388,109299.53522,4,2,0.12583E-16*,
993,5d-18S,24699.84946637,105291.92388,109340.53155,4,2,0.10523E-16*,
994,5d-19S,24489.97873563,105291.92388,109375.22673,4,2,0.87614E-17*,
995,5d-20S,24313.59660247,105291.92388,109404.84890,4,2,0.78263E-17*,
996,5d-21S,24163.82836847,105291.92388,109430.34095,4,2,0.63240E-17*,
997,5d-22S,24035.49995670,105291.92388,109452.43646,4,2,0.62923E-17*,
998,5d-23S,23924.65151101,105291.92388,109471.71308,4,2,0.26823E-17*,
999,5d-24S,23828.20734089,105291.92388,109488.63069,4,2,0.18618E-17*,
1000,5d-25S,23743.74688228,105291.92388,109503.55907,4,2,0.30620E-16*,
1001,5d-6d,74598.47311046,105291.92388,106632.43389,4,4,0.69431E-13*,
1002,5d-7d,46537.71128643,105291.92388,107440.71885,4,4,0.12327E-12*,
1003,5d-8d,37405.51159968,105291.92388,107965.32669,4,4,0.13144E-12*,
1004,5d-9d,32969.87223151,105291.92388,108324.99599,4,4,0.12020E-12*,
1005,5d-10d,30391.98327770,105291.92388,108582.26525,4,4,0.10370E-12*,
1006,5d-11d,28729.92346762,105291.92388,108772.61536,4,4,0.87445E-13*,
1007,5d-12d,27582.64339969,105291.92388,108917.39220,4,4,0.73198E-13*,
1008,5d-13d,26751.28110835,105291.92388,109030.06261,4,4,0.61268E-13*,
1009,5d-14d,26126.44676626,105291.92388,109119.46311,4,4,0.51461E-13*,
1010,5d-15d,25643.24158033,105291.92388,109191.58686,4,4,0.43450E-13*,
1011,5d-16d,25260.87548083,105291.92388,109250.61486,4,4,0.36905E-13*,
1012,5d-17d,24952.51574445,105291.92388,109299.53582,4,4,0.31539E-13*,
1013,5d-18d,24699.84641144,105291.92388,109340.53205,4,4,0.27116E-13*,
1014,5d-19d,24489.97618207,105291.92388,109375.22715,4,4,0.23452E-13*,
1015,5d-20d,24313.59444454,105291.92388,109404.84927,4,4,0.20412E-13*,
1016,5d-21d,24163.82652726,105291.92388,109430.34127,4,4,0.17840E-13*,
1017,5d-22d,24035.49837228,105291.92388,109452.43673,4,4,0.15691E-13*,
1018,5d-23d,23924.65013716,105291.92388,109471.71332,4,4,0.13893E-13*,
1019,5d-24d,23828.20614145,105291.92388,109488.63090,4,4,0.12324E-13*,
1020,5d-25d,23743.74582860,105291.92388,109503.55926,4,4,0.10907E-13*,
1021,5d-5D,12841276016.960,105291.92388,105291.93166,4,6,0.51009E-17*,
1022,5d-6D,74598.22232264,105291.92388,106632.43839,4,6,0.39326E-12*,
1023,5d-7D,46537.64982297,105291.92388,107440.72169,4,6,0.36005E-12*,
1024,5d-8D,37405.48499840,105291.92388,107965.32859,4,6,0.28386E-12*,
1025,5d-9D,32969.85771681,105291.92388,108324.99732,4,6,0.21826E-12*,
1026,5d-10D,30391.97428646,105291.92388,108582.26622,4,6,0.16844E-12*,
1027,5d-11D,28729.91743102,105291.92388,108772.61609,4,6,0.13153E-12*,
1028,5d-12D,27582.63911391,105291.92388,108917.39277,4,6,0.10415E-12*,
1029,5d-13D,26751.27793761,105291.92388,109030.06305,4,6,0.83615E-13*,
1030,5d-14D,26126.44434480,105291.92388,109119.46346,4,6,0.68007E-13*,
1031,5d-15D,25643.23968374,105291.92388,109191.58715,4,6,0.55979E-13*,
1032,5d-16D,25260.87396435,105291.92388,109250.61510,4,6,0.46583E-13*,
1033,5d-17D,24952.51451082,105291.92388,109299.53601,4,6,0.39149E-13*,
1034,5d-18D,24699.84539315,105291.92388,109340.53221,4,6,0.33203E-13*,
1035,5d-19D,24489.97533090,105291.92388,109375.22730,4,6,0.28391E-13*,
1036,5d-20D,24313.59372524,105291.92388,109404.84939,4,6,0.24448E-13*,
1037,5d-21D,24163.82591353,105291.92388,109430.34138,4,6,0.21198E-13*,
1038,5d-22D,24035.49784416,105291.92388,109452.43682,4,6,0.18525E-13*,
1039,5d-23D,23924.64967922,105291.92388,109471.71340,4,6,0.16157E-13*,
1040,5d-24D,23828.20574164,105291.92388,109488.63097,4,6,0.14190E-13*,
1041,5d-25D,23743.74547738,105291.92388,109503.55932,4,6,0.12550E-13*,
1042,5D-6d,74598.90647585,105291.93166,106632.43389,6,4,0.87877E-12*,
1043,5D-7d,46537.87994307,105291.93166,107440.71885,6,4,0.92277E-12*,
1044,5D-8d,37405.62055897,105291.93166,107965.32669,6,4,0.78427E-12*,
1045,5D-9d,32969.95688161,105291.93166,108324.99599,6,4,0.63212E-12*,
1046,5D-10d,30392.05520784,105291.93166,108582.26525,6,4,0.50362E-12*,
1047,5D-11d,28729.98774553,105291.93166,108772.61536,6,4,0.40231E-12*,
1048,5D-12d,27582.70264644,105291.93166,108917.39220,6,4,0.32396E-12*,
1049,5D-13d,26751.33683743,105291.93166,109030.06261,6,4,0.26345E-12*,
1050,5D-14d,26126.49992240,105291.93166,109119.46311,6,4,0.21643E-12*,
1051,5D-15d,25643.29278841,105291.93166,109191.58686,6,4,0.17958E-12*,
1052,5D-16d,25260.92517318,105291.93166,109250.61486,6,4,0.15041E-12*,
1053,5D-17d,24952.56423100,105291.93166,109299.53582,6,4,0.12709E-12*,
1054,5D-18d,24699.89392102,105291.93166,109340.53205,6,4,0.10826E-12*,
1055,5D-19d,24490.02288772,105291.93166,109375.22715,6,4,0.92910E-13*,
1056,5D-20d,24313.64047984,105291.93166,109404.84927,6,4,0.80272E-13*,
1057,5D-21d,24163.87199717,105291.93166,109430.34127,6,4,0.69829E-13*,
1058,5D-22d,24035.54336051,105291.93166,109452.43673,6,4,0.61073E-13*,
1059,5D-23d,23924.69471139,105291.93166,109471.71332,6,4,0.53670E-13*,
1060,5D-24d,23828.25035703,105291.93166,109488.63090,6,4,0.47448E-13*,
1061,5D-25d,23743.78973128,105291.93166,109503.55926,6,4,0.42252E-13*,
1062,5D-6D,74598.65568511,105291.93166,106632.43839,6,6,0.23091E-12*,
1063,5D-7D,46537.81847916,105291.93166,107440.72169,6,6,0.40998E-12*,
1064,5D-8D,37405.59395754,105291.93166,107965.32859,6,6,0.43715E-12*,
1065,5D-9D,32969.94236683,105291.93166,108324.99732,6,6,0.39977E-12*,
1066,5D-10D,30392.04621657,105291.93166,108582.26622,6,6,0.34488E-12*,
1067,5D-11D,28729.98170890,105291.93166,108772.61609,6,6,0.29082E-12*,
1068,5D-12D,27582.69836064,105291.93166,108917.39277,6,6,0.24344E-12*,
1069,5D-13D,26751.33366668,105291.93166,109030.06305,6,6,0.20376E-12*,
1070,5D-14D,26126.49750092,105291.93166,109119.46346,6,6,0.17115E-12*,
1071,5D-15D,25643.29089182,105291.93166,109191.58715,6,6,0.14450E-12*,
1072,5D-16D,25260.92365669,105291.93166,109250.61510,6,6,0.12273E-12*,
1073,5D-17D,24952.56299737,105291.93166,109299.53601,6,6,0.10489E-12*,
1074,5D-18D,24699.89290272,105291.93166,109340.53221,6,6,0.90179E-13*,
1075,5D-19D,24490.02203654,105291.93166,109375.22730,6,6,0.77997E-13*,
1076,5D-20D,24313.63976053,105291.93166,109404.84939,6,6,0.67873E-13*,
1077,5D-21D,24163.87138344,105291.93166,109430.34138,6,6,0.59377E-13*,
1078,5D-22D,24035.54283238,105291.93166,109452.43682,6,6,0.52131E-13*,
1079,5D-23D,23924.69425345,105291.93166,109471.71340,6,6,0.46326E-13*,
1080,5D-24D,23828.24995722,105291.93166,109488.63097,6,6,0.41287E-13*,
1081,5D-25D,23743.78938006,105291.93166,109503.55932,6,6,0.36879E-13*,
1082,5f-6P,74598.90647585,105291.93166,106632.43389,6,4,0.13483E-16*,
1083,5f-7P,46537.87994307,105291.93166,107440.71885,6,4,0.69679E-17*,
1084,5f-8P,37405.62055897,105291.93166,107965.32669,6,4,0.26564E-17*,
1085,5f-9P,32969.95688161,105291.93166,108324.99599,6,4,0.92629E-18*,
1086,5f-10P,30392.05520784,105291.93166,108582.26525,6,4,0.29467E-18*,
1087,5f-11P,28729.98774553,105291.93166,108772.61536,6,4,0.77865E-19*,
1088,5f-12P,27582.70264644,105291.93166,108917.39220,6,4,0.12455E-19*,
1089,5f-13P,26751.33683743,105291.93166,109030.06261,6,4,0.30311E-22*,
1090,5f-14P,26126.49992240,105291.93166,109119.46311,6,4,0.37946E-20*,
1091,5f-15P,25643.29278841,105291.93166,109191.58686,6,4,0.11901E-19*,
1092,5f-16P,25260.92517318,105291.93166,109250.61486,6,4,0.18107E-19*,
1093,5f-17P,24952.56423100,105291.93166,109299.53582,6,4,0.22819E-19*,
1094,5f-18P,24699.89392102,105291.93166,109340.53205,6,4,0.26636E-19*,
1095,5f-19P,24490.02288772,105291.93166,109375.22715,6,4,0.25826E-19*,
1096,5f-20P,24313.64047984,105291.93166,109404.84927,6,4,0.18260E-19*,
1097,5f-21P,24163.87199717,105291.93166,109430.34127,6,4,0.33462E-19*,
1098,5f-22P,24035.54336051,105291.93166,109452.43673,6,4,0.74852E-19*,
1099,5f-23P,23924.69471139,105291.93166,109471.71332,6,4,0.23735E-19*,
1100,5f-24P,23828.25035703,105291.93166,109488.63090,6,4,0.96714E-20*,
1101,5f-25P,23743.78973128,105291.93166,109503.55926,6,4,0.30785E-17*,
1102,5f-6f,74598.65568511,105291.93166,106632.43839,6,6,0.13053E-12*,
1103,5f-7f,46537.81847916,105291.93166,107440.72169,6,6,0.20708E-12*,
1104,5f-8f,37405.59395754,105291.93166,107965.32859,6,6,0.20678E-12*,
1105,5f-9f,32969.94236683,105291.93166,108324.99732,6,6,0.18127E-12*,
1106,5f-10f,30392.04621657,105291.93166,108582.26622,6,6,0.15190E-12*,
1107,5f-11f,28729.98170890,105291.93166,108772.61609,6,6,0.12544E-12*,
1108,5f-12f,27582.69836064,105291.93166,108917.39277,6,6,0.10338E-12*,
1109,5f-13f,26751.33366668,105291.93166,109030.06305,6,6,0.85505E-13*,
1110,5f-14f,26126.49750092,105291.93166,109119.46346,6,6,0.71150E-13*,
1111,5f-15f,25643.29089182,105291.93166,109191.58715,6,6,0.59624E-13*,
1112,5f-16f,25260.92365669,105291.93166,109250.61510,6,6,0.50333E-13*,
1113,5f-17f,24952.56299737,105291.93166,109299.53601,6,6,0.42800E-13*,
1114,5f-18f,24699.89290272,105291.93166,109340.53221,6,6,0.36648E-13*,
1115,5f-19f,24490.02203654,105291.93166,109375.22730,6,6,0.31587E-13*,
1116,5f-20f,24313.63976053,105291.93166,109404.84939,6,6,0.27396E-13*,
1117,5f-21f,24163.87138344,105291.93166,109430.34138,6,6,0.23902E-13*,
1118,5f-22f,24035.54283238,105291.93166,109452.43682,6,6,0.20978E-13*,
1119,5f-23f,23924.69425345,105291.93166,109471.71340,6,6,0.18463E-13*,
1120,5f-24f,23828.24995722,105291.93166,109488.63097,6,6,0.16300E-13*,
1121,5f-25f,23743.78938006,105291.93166,109503.55932,6,6,0.14463E-13*,
1122,5f-5F,25682695924.140,105291.93166,105291.93556,6,8,0.68314E-18*,
1123,5f-6F,74598.53029104,105291.93166,106632.44065,6,8,0.75835E-13*,
1124,5f-7F,46537.78774742,105291.93166,107440.72310,6,8,0.61253E-13*,
1125,5f-8F,37405.58065690,105291.93166,107965.32954,6,8,0.45016E-13*,
1126,5f-9F,32969.93510948,105291.93166,108324.99799,6,8,0.33107E-13*,
1127,5f-10F,30392.04172095,105291.93166,108582.26671,6,8,0.24787E-13*,
1128,5f-11F,28729.97869061,105291.93166,108772.61646,6,8,0.18941E-13*,
1129,5f-12F,27582.69621776,105291.93166,108917.39305,6,8,0.14758E-13*,
1130,5f-13F,26751.33208131,105291.93166,109030.06327,6,8,0.11703E-13*,
1131,5f-14F,26126.49629019,105291.93166,109119.46364,6,8,0.94275E-14*,
1132,5f-15F,25643.28994352,105291.93166,109191.58729,6,8,0.77007E-14*,
1133,5f-16F,25260.92289844,105291.93166,109250.61522,6,8,0.63683E-14*,
1134,5f-17F,24952.56238056,105291.93166,109299.53611,6,8,0.53244E-14*,
1135,5f-18F,24699.89239358,105291.93166,109340.53230,6,8,0.44961E-14*,
1136,5f-19F,24490.02161096,105291.93166,109375.22737,6,8,0.38299E-14*,
1137,5f-20F,24313.63940089,105291.93166,109404.84945,6,8,0.32900E-14*,
1138,5f-21F,24163.87107658,105291.93166,109430.34143,6,8,0.28550E-14*,
1139,5f-22F,24035.54256832,105291.93166,109452.43687,6,8,0.24552E-14*,
1140,5f-23F,23924.69402448,105291.93166,109471.71344,6,8,0.21972E-14*,
1141,5f-24F,23828.24975731,105291.93166,109488.63100,6,8,0.19051E-14*,
1142,5f-25F,23743.78920445,105291.93166,109503.55935,6,8,0.17241E-14*,
1143,5F-6f,74598.87236702,105291.93556,106632.43839,8,6,0.21610E-12*,
1144,5F-7f,46537.90280724,105291.93556,107440.72169,8,6,0.22164E-12*,
1145,5F-8f,37405.64843704,105291.93556,107965.32859,8,6,0.18478E-12*,
1146,5F-9f,32969.98469177,105291.93556,108324.99732,8,6,0.14684E-12*,
1147,5F-10f,30392.08218154,105291.93556,108582.26622,8,6,0.11577E-12*,
1148,5F-11f,28730.01384777,105291.93556,108772.61609,8,6,0.91754E-13*,
1149,5F-12f,27582.72798394,105291.93556,108917.39277,8,6,0.73439E-13*,
1150,5F-13f,26751.36153115,105291.93556,109030.06305,8,6,0.59439E-13*,
1151,5F-14f,26126.52407892,105291.93556,109119.46346,8,6,0.48647E-13*,
1152,5F-15f,25643.31649579,105291.93556,109191.58715,8,6,0.40241E-13*,
1153,5F-16f,25260.94850279,105291.93556,109250.61510,8,6,0.33620E-13*,
1154,5F-17f,24952.58724058,105291.93556,109299.53601,8,6,0.28348E-13*,
1155,5F-18f,24699.91665744,105291.93556,109340.53221,8,6,0.24104E-13*,
1156,5F-19f,24490.04538930,105291.93556,109375.22730,8,6,0.20656E-13*,
1157,5F-20f,24313.66277812,105291.93556,109404.84939,8,6,0.17827E-13*,
1158,5F-21f,24163.89411833,105291.93556,109430.34138,8,6,0.15486E-13*,
1159,5F-22f,24035.56532643,105291.93556,109452.43682,8,6,0.13526E-13*,
1160,5F-23f,23924.71654050,105291.93556,109471.71340,8,6,0.11906E-13*,
1161,5F-24f,23828.27206494,105291.93556,109488.63097,8,6,0.10549E-13*,
1162,5F-25f,23743.81133134,105291.93556,109503.55932,8,6,0.93871E-14*,
1163,5F-6F,74598.74697222,105291.93556,106632.44065,8,8,0.30792E-12*,
1164,5F-7F,46537.87207539,105291.93556,107440.72310,8,8,0.48850E-12*,
1165,5F-8F,37405.63513636,105291.93556,107965.32954,8,8,0.48777E-12*,
1166,5F-9F,32969.97743439,105291.93556,108324.99799,8,8,0.42759E-12*,
1167,5F-10F,30392.07768592,105291.93556,108582.26671,8,8,0.35832E-12*,
1168,5F-11F,28730.01082947,105291.93556,108772.61646,8,8,0.29591E-12*,
1169,5F-12F,27582.72584105,105291.93556,108917.39305,8,8,0.24387E-12*,
1170,5F-13F,26751.35994577,105291.93556,109030.06327,8,8,0.20170E-12*,
1171,5F-14F,26126.52286819,105291.93556,109119.46364,8,8,0.16784E-12*,
1172,5F-15F,25643.31554749,105291.93556,109191.58729,8,8,0.14065E-12*,
1173,5F-16F,25260.94774455,105291.93556,109250.61522,8,8,0.11873E-12*,
1174,5F-17F,24952.58662377,105291.93556,109299.53611,8,8,0.10096E-12*,
1175,5F-18F,24699.91614830,105291.93556,109340.53230,8,8,0.86450E-13*,
1176,5F-19F,24490.04496371,105291.93556,109375.22737,8,8,0.74517E-13*,
1177,5F-20F,24313.66241847,105291.93556,109404.84945,8,8,0.64622E-13*,
1178,5F-21F,24163.89381146,105291.93556,109430.34143,8,8,0.56312E-13*,
1179,5F-22F,24035.56506237,105291.93556,109452.43687,8,8,0.49605E-13*,
1180,5F-23F,23924.71631153,105291.93556,109471.71344,8,8,0.43411E-13*,
1181,5F-24F,23828.27186504,105291.93556,109488.63100,8,8,0.38663E-13*,
1182,5F-25F,23743.81115573,105291.93556,109503.55935,8,8,0.34141E-13*,
1183,6S-7S,123717.97761276,106632.42037,107440.71033,2,2,0.58897E-14,
1184,6S-8S,75024.34801384,106632.42037,107965.32099,2,2,0.12917E-13,
1185,6S-9S,59081.69503843,106632.42037,108324.99198,2,2,0.15912E-13,
1186,6S-10S,51286.20777106,106632.42037,108582.26233,2,2,0.16166E-13,
1187,6S-11S,46724.76234863,106632.42037,108772.61317,2,2,0.15106E-13,
1188,6S-12S,43764.24794856,106632.42037,108917.39051,2,2,0.13561E-13,
1189,6S-13S,41707.66338138,106632.42037,109030.06128,2,2,0.11937E-13,
1190,6S-14S,40208.41343889,106632.42037,109119.46204,2,2,0.10411E-13,
1191,6S-15S,39075.23564716,106632.42037,109191.58600,2,2,0.90472E-14,
1192,6S-16S,38194.26994930,106632.42037,109250.61415,2,2,0.78623E-14,
1193,6S-17S,37493.69843100,106632.42037,109299.53522,2,2,0.68522E-14,
1194,6S-18S,36926.10582787,106632.42037,109340.53155,2,2,0.59775E-14,
1195,6S-19S,36459.00835000,106632.42037,109375.22673,2,2,0.52400E-14,
1196,6S-20S,36069.45991198,106632.42037,109404.84890,2,2,0.46215E-14,
1197,6S-21S,35740.82854362,106632.42037,109430.34095,2,2,0.40361E-14,
1198,6S-22S,35460.79055713,106632.42037,109452.43646,2,2,0.35795E-14,
1199,6S-23S,35220.03901741,106632.42037,109471.71308,2,2,0.31071E-14,
1200,6S-24S,35011.42732882,106632.42037,109488.63069,2,2,0.27968E-14,
1201,6S-25S,34829.38664690,106632.42037,109503.55907,2,2,0.19400E-14,
1202,6S-6d,7396422794.1685,106632.42037,106632.43389,2,4,0.10865E-29*,
1203,6S-7d,123716.67445022,106632.42037,107440.71885,2,4,0.17625E-16*,
1204,6S-8d,75024.02697025,106632.42037,107965.32669,2,4,0.71381E-16*,
1205,6S-9d,59081.55520582,106632.42037,108324.99599,2,4,0.11178E-15*,
1206,6S-10d,51286.13095864,106632.42037,108582.26525,2,4,0.12904E-15*,
1207,6S-11d,46724.71444742,106632.42037,108772.61536,2,4,0.13043E-15*,
1208,6S-12d,43764.21557984,106632.42037,108917.39220,2,4,0.12340E-15*,
1209,6S-13d,41707.64025903,106632.42037,109030.06261,2,4,0.11273E-15*,
1210,6S-14d,40208.39623289,106632.42037,109119.46311,2,4,0.10106E-15*,
1211,6S-15d,39075.22243544,106632.42037,109191.58686,2,4,0.89740E-16*,
1212,6S-16d,38194.25954851,106632.42037,109250.61486,2,4,0.79393E-16*,
1213,6S-17d,37493.69007498,106632.42037,109299.53582,2,4,0.70006E-16*,
1214,6S-18d,36926.09900009,106632.42037,109340.53205,2,4,0.61510E-16*,
1215,6S-19d,36459.00269049,106632.42037,109375.22715,2,4,0.54449E-16*,
1216,6S-20d,36069.45516280,106632.42037,109404.84927,2,4,0.49357E-16*,
1217,6S-21d,35740.82451551,106632.42037,109430.34127,2,4,0.42456E-16*,
1218,6S-22d,35460.78710840,106632.42037,109452.43673,2,4,0.39023E-16*,
1219,6S-23d,35220.03604009,106632.42037,109471.71332,2,4,0.38834E-16*,
1220,6S-24d,35011.42473932,106632.42037,109488.63090,2,4,0.34211E-16*,
1221,6S-25d,34829.38437964,106632.42037,109503.55926,2,4,0.11082E-16*,
1222,6p-7p,123717.97761276,106632.42037,107440.71033,2,2,0.20445E-14,
1223,6p-8p,75024.34801384,106632.42037,107965.32099,2,2,0.44015E-14,
