No.,lower lvl, upper lvl,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(10^8s^-1),fik,S(a.u.),log(gf),
46,1S-23P,913.47798413,0.00000,109471.71332,2,4,0.34419E-02*,0.86068E-04,0.51738E-03,-3.46310,
47,1S-24P,913.33683854,0.00000,109488.63090,2,4,0.30290E-02*,0.75720E-04,0.45510E-03,-3.51873,
48,1S-25P,913.21232550,0.00000,109503.55926,2,4,0.26797E-02*,0.66969E-04,0.40245E-03,-3.57207,
49,2S-3p,6564.56933941,82259.19141,97492.48317,2,2,0.22449,0.14495,6.2619,-0.53774,
50,2S-4p,4862.64746171,82259.19141,102824.12045,2,2,0.96683E-01,0.34255E-01,1.0961,-1.16425,
51,2S-5p,4341.65167316,82259.19141,105291.90051,2,2,0.49484E-01,0.13977E-01,0.39932,-1.55357,
52,2S-6p,4102.86220969,82259.19141,106632.42037,2,2,0.28584E-01,0.72097E-02,0.19466,-1.84105,
53,2S-7p,3971.16632712,82259.19141,107440.71033,2,2,0.17972E-01,0.42467E-02,0.11098,-2.07092,
54,2S-8p,3890.12277070,82259.19141,107965.32099,2,2,0.12026E-01,0.27268E-02,0.69805E-01,-2.26332,
55,2S-9p,3836.44460632,82259.19141,108324.99198,2,2,0.84385E-02,0.18610E-02,0.46983E-01,-2.42922,
56,2S-10p,3798.94885065,82259.19141,108582.26233,2,2,0.61476E-02,0.13294E-02,0.33234E-01,-2.57532,
57,2S-11p,3771.67462306,82259.19141,108772.61317,2,2,0.46164E-02,0.98400E-03,0.24423E-01,-2.70597,
58,2S-12p,3751.19112998,82259.19141,108917.39051,2,2,0.35544E-02,0.74943E-03,0.18500E-01,-2.82424,
59,2S-13p,3735.40346316,82259.19141,109030.06128,2,2,0.27948E-02,0.58431E-03,0.14363E-01,-2.93233,
60,2S-14p,3722.97067948,82259.19141,109119.46204,2,2,0.22371E-02,0.46460E-03,0.11383E-01,-3.03189,
61,2S-15p,3713.00070242,82259.19141,109191.58600,2,2,0.18185E-02,0.37564E-03,0.91784E-02,-3.12420,
62,2S-16p,3704.88065745,82259.19141,109250.61415,2,2,0.14981E-02,0.30812E-03,0.75120E-02,-3.21026,
63,2S-17p,3698.17783068,82259.19141,109299.53522,2,2,0.12488E-02,0.25591E-03,0.62280E-02,-3.29088,
64,2S-18p,3692.57944810,82259.19141,109340.53155,2,2,0.10519E-02,0.21491E-03,0.52222E-02,-3.36672,
65,2S-19p,3687.85476355,82259.19141,109375.22673,2,2,0.89430E-03,0.18224E-03,0.44228E-02,-3.43832,
66,2S-20p,3683.83046289,82259.19141,109404.84890,2,2,0.76669E-03,0.15590E-03,0.37793E-02,-3.50613,
67,2S-21p,3680.37428266,82259.19141,109430.34095,2,2,0.66224E-03,0.13441E-03,0.32552E-02,-3.57055,
68,2S-22p,3677.38384421,82259.19141,109452.43646,2,2,0.57594E-03,0.11670E-03,0.28241E-02,-3.63189,
69,2S-23p,3674.77888454,82259.19141,109471.71308,2,2,0.50401E-03,0.10198E-03,0.24662E-02,-3.69045,
70,2S-24p,3672.49575001,82259.19141,109488.63069,2,2,0.44358E-03,0.89643E-04,0.21664E-02,-3.74646,
71,2S-25p,3670.48342845,82259.19141,109503.55907,2,2,0.39242E-03,0.79217E-04,0.19134E-02,-3.80015,
72,2S-2P,273940977.11562,82259.19141,82259.55646,2,4,0.88798E-14*,0.19970E-04,35.999,-4.09757,
73,2S-3P,6564.52272941,82259.19141,97492.59133,2,4,0.22448*,0.28989,12.523,0.06430,
74,2S-4P,4862.63667230,82259.19141,102824.16609,2,4,0.96680E-01*,0.68507E-01,2.1922,-0.56221,
75,2S-5P,4341.64726932,82259.19141,105291.92388,2,4,0.49483E-01*,0.27952E-01,0.79862,-0.95152,
76,2S-6P,4102.85993380,82259.19141,106632.43389,2,4,0.28583E-01*,0.14419E-01,0.38931,-1.23900,
77,2S-7P,3971.16498443,82259.19141,107440.71885,2,4,0.17972E-01*,0.84933E-02,0.22195,-1.46886,
78,2S-8P,3890.12190755,82259.19141,107965.32669,2,4,0.12025E-01*,0.54535E-02,0.13961,-1.66126,
79,2S-9P,3836.44401672,82259.19141,108324.99599,2,4,0.84384E-02*,0.37219E-02,0.93965E-01,-1.82717,
80,2S-10P,3798.94842919,82259.19141,108582.26525,2,4,0.61475E-02*,0.26588E-02,0.66468E-01,-1.97326,
81,2S-11P,3771.67431094,82259.19141,108772.61536,2,4,0.46164E-02*,0.19680E-02,0.48845E-01,-2.10392,
82,2S-12P,3751.19089218,82259.19141,108917.39220,2,4,0.35544E-02*,0.14988E-02,0.36999E-01,-2.22219,
83,2S-13P,3735.40327769,82259.19141,109030.06261,2,4,0.27947E-02*,0.11686E-02,0.28726E-01,-2.33027,
84,2S-14P,3722.97053197,82259.19141,109119.46311,2,4,0.22371E-02*,0.92920E-03,0.22765E-01,-2.42983,
85,2S-15P,3713.00058312,82259.19141,109191.58686,2,4,0.18184E-02*,0.75128E-03,0.18357E-01,-2.52214,
86,2S-16P,3704.88055959,82259.19141,109250.61486,2,4,0.14981E-02*,0.61622E-03,0.15024E-01,-2.60820,
87,2S-17P,3698.17774939,82259.19141,109299.53582,2,4,0.12488E-02*,0.51182E-03,0.12456E-01,-2.68882,
88,2S-18P,3692.57937982,82259.19141,109340.53205,2,4,0.10519E-02*,0.42981E-03,0.10444E-01,-2.76466,
89,2S-19P,3687.85470564,82259.19141,109375.22715,2,4,0.89429E-03*,0.36448E-03,0.88455E-02,-2.83626,
90,2S-20P,3683.83041335,82259.19141,109404.84927,2,4,0.76668E-03*,0.31179E-03,0.75585E-02,-2.90408,
91,2S-21P,3680.37423994,82259.19141,109430.34127,2,4,0.66224E-03*,0.26881E-03,0.65104E-02,-2.96849,
92,2S-22P,3677.38380712,82259.19141,109452.43673,2,4,0.57594E-03*,0.23340E-03,0.56482E-02,-3.02984,
93,2S-23P,3674.77885213,82259.19141,109471.71332,2,4,0.50400E-03*,0.20396E-03,0.49323E-02,-3.08839,
94,2S-24P,3672.49572151,82259.19141,109488.63090,2,4,0.44357E-03*,0.17928E-03,0.43327E-02,-3.14441,
95,2S-25P,3670.48340327,82259.19141,109503.55926,2,4,0.39243E-03*,0.15844E-03,0.38270E-02,-3.19808,
96,2p-3S,6564.56933941,82259.19141,97492.48317,2,2,0.21046E-01,0.13589E-01,0.58705,-1.56577,
97,2p-4S,4862.64746171,82259.19141,102824.12045,2,2,0.85941E-02,0.30449E-02,0.97434E-01,-2.21540,
98,2p-5S,4341.65167316,82259.19141,105291.90051,2,2,0.42955E-02,0.12132E-02,0.34664E-01,-2.61502,
99,2p-6S,4102.86220969,82259.19141,106632.42037,2,2,0.24501E-02,0.61798E-03,0.16685E-01,-2.90800,
100,2p-7S,3971.16632712,82259.19141,107440.71033,2,2,0.15289E-02,0.36127E-03,0.94410E-02,-3.14114,
101,2p-8S,3890.12277070,82259.19141,107965.32099,2,2,0.10180E-02,0.23084E-03,0.59095E-02,-3.33565,
102,2p-9S,3836.44460632,82259.19141,108324.99198,2,2,0.71201E-03,0.15702E-03,0.39643E-02,-3.50301,
103,2p-10S,3798.94885065,82259.19141,108582.26233,2,2,0.51748E-03,0.11190E-03,0.27975E-02,-3.65013,
104,2p-11S,3771.67462306,82259.19141,108772.61317,2,2,0.38791E-03,0.82684E-04,0.20522E-02,-3.78155,
105,2p-12S,3751.19112998,82259.19141,108917.39051,2,2,0.29828E-03,0.62890E-04,0.15524E-02,-3.90039,
106,2p-13S,3735.40346316,82259.19141,109030.06128,2,2,0.23429E-03,0.48983E-04,0.12041E-02,-4.00893,
107,2p-14S,3722.97067948,82259.19141,109119.46204,2,2,0.18738E-03,0.38916E-04,0.95343E-03,-4.10884,
108,2p-15S,3713.00070242,82259.19141,109191.58600,2,2,0.15222E-03,0.31444E-04,0.76829E-03,-4.20144,
109,2p-16S,3704.88065745,82259.19141,109250.61415,2,2,0.12533E-03,0.25777E-04,0.62846E-03,-4.28773,
110,2p-17S,3698.17783068,82259.19141,109299.53522,2,2,0.10443E-03,0.21400E-04,0.52081E-03,-4.36855,
111,2p-18S,3692.57944810,82259.19141,109340.53155,2,2,0.87930E-04,0.17965E-04,0.43653E-03,-4.44455,
112,2p-19S,3687.85476355,82259.19141,109375.22673,2,2,0.74733E-04,0.15229E-04,0.36959E-03,-4.51629,
113,2p-20S,3683.83046289,82259.19141,109404.84890,2,2,0.64051E-04,0.13024E-04,0.31573E-03,-4.58422,
114,2p-21S,3680.37428266,82259.19141,109430.34095,2,2,0.55313E-04,0.11226E-04,0.27189E-03,-4.64874,
115,2p-22S,3677.38384421,82259.19141,109452.43646,2,2,0.48095E-04,0.97454E-05,0.23583E-03,-4.71017,
116,2p-23S,3674.77888454,82259.19141,109471.71308,2,2,0.42081E-04,0.85147E-05,0.20591E-03,-4.76880,
117,2p-24S,3672.49575001,82259.19141,109488.63069,2,2,0.37029E-04,0.74832E-05,0.18085E-03,-4.82488,
118,2p-25S,3670.48342845,82259.19141,109503.55907,2,2,0.32755E-04,0.66122E-05,0.15971E-03,-4.87863,
119,2p-3d,6564.52272941,82259.19141,97492.59133,2,4,0.53877*,0.69576,30.056,0.44452,
120,2p-4d,4862.63667230,82259.19141,102824.16609,2,4,0.17188*,0.12179,3.8973,-0.31231,
121,2p-5d,4341.64726932,82259.19141,105291.92388,2,4,0.78548E-01*,0.44371E-01,1.2677,-0.75085,
122,2p-6d,4102.85993380,82259.19141,106632.43389,2,4,0.42877E-01*,0.21629E-01,0.58398,-1.06289,
123,2p-7d,3971.16498443,82259.19141,107440.71885,2,4,0.26093E-01*,0.12332E-01,0.32226,-1.30692,
124,2p-8d,3890.12190755,82259.19141,107965.32669,2,4,0.17103E-01*,0.77564E-02,0.19856,-1.50828,
125,2p-9d,3836.44401672,82259.19141,108324.99599,2,4,0.11836E-01*,0.52206E-02,0.13180,-1.68022,
126,2p-10d,3798.94842919,82259.19141,108582.26525,2,4,0.85386E-02*,0.36929E-02,0.92320E-01,-1.83058,
127,2p-11d,3771.67431094,82259.19141,108772.61536,2,4,0.63659E-02*,0.27138E-02,0.67357E-01,-1.96436,
128,2p-12d,3751.19089218,82259.19141,108917.39220,2,4,0.48748E-02*,0.20556E-02,0.50744E-01,-2.08500,
129,2p-13d,3735.40327769,82259.19141,109030.06261,2,4,0.38168E-02*,0.15960E-02,0.39231E-01,-2.19491,
130,2p-14d,3722.97053197,82259.19141,109119.46311,2,4,0.30450E-02*,0.12648E-02,0.30987E-01,-2.29592,
131,2p-15d,3713.00058312,82259.19141,109191.58686,2,4,0.24686E-02*,0.10199E-02,0.24920E-01,-2.38939,
132,2p-16d,3704.88055959,82259.19141,109250.61486,2,4,0.20292E-02*,0.83471E-03,0.20351E-01,-2.47641,
133,2p-17d,3698.17774939,82259.19141,109299.53582,2,4,0.16885E-02*,0.69203E-03,0.16842E-01,-2.55781,
134,2p-18d,3692.57937982,82259.19141,109340.53205,2,4,0.14201E-02*,0.58027E-03,0.14100E-01,-2.63431,
135,2p-19d,3687.85470564,82259.19141,109375.22715,2,4,0.12058E-02*,0.49144E-03,0.11927E-01,-2.70647,
136,2p-20d,3683.83041335,82259.19141,109404.84927,2,4,0.10326E-02*,0.41994E-03,0.10180E-01,-2.77475,
137,2p-21d,3680.37423994,82259.19141,109430.34127,2,4,0.89110E-03*,0.36171E-03,0.87604E-02,-2.83958,
138,2p-22d,3677.38380712,82259.19141,109452.43673,2,4,0.77435E-03*,0.31381E-03,0.75940E-02,-2.90128,
139,2p-23d,3674.77885213,82259.19141,109471.71332,2,4,0.67715E-03*,0.27403E-03,0.66267E-02,-2.96014,
140,2p-24d,3672.49572151,82259.19141,109488.63090,2,4,0.59558E-03*,0.24072E-03,0.58176E-02,-3.01642,
141,2p-25d,3670.48340327,82259.19141,109503.55926,2,4,0.52663E-03*,0.21262E-03,0.51357E-02,-3.07034,
142,2P-3S,6564.72665287,82259.55646,97492.48317,4,2,0.42097E-01*,0.13592E-01,1.1743,-1.56570,
143,2P-4S,4862.73377870,82259.55646,102824.12045,4,2,0.17190E-01*,0.30453E-02,0.19490,-2.21534,
144,2P-5S,4341.72048447,82259.55646,105291.90051,4,2,0.85920E-02*,0.12134E-02,0.69338E-01,-2.61496,
145,2P-6S,4102.92365990,82259.55646,106632.42037,4,2,0.49006E-02*,0.61806E-03,0.33375E-01,-2.90794,
146,2P-7S,3971.22389569,82259.55646,107440.71033,4,2,0.30581E-02*,0.36132E-03,0.18885E-01,-3.14108,
147,2P-8S,3890.17801351,82259.55646,107965.32099,4,2,0.20363E-02*,0.23087E-03,0.11821E-01,-3.33560,
148,2P-9S,3836.49833510,82259.55646,108324.99198,4,2,0.14242E-02*,0.15704E-03,0.79296E-02,-3.50295,
149,2P-10S,3799.00153431,82259.55646,108582.26233,4,2,0.10351E-02*,0.11192E-03,0.55958E-02,-3.65007,
150,2P-11S,3771.72655295,82259.55646,108772.61317,4,2,0.77590E-03*,0.82695E-04,0.41051E-02,-3.78149,
151,2P-12S,3751.24249735,82259.55646,108917.39051,4,2,0.59661E-03*,0.62898E-04,0.31053E-02,-3.90034,
152,2P-13S,3735.45439905,82259.55646,109030.06128,4,2,0.46862E-03*,0.48989E-04,0.24085E-02,-4.00887,
153,2P-14S,3723.02127687,82259.55646,109119.46204,4,2,0.37480E-03*,0.38921E-04,0.19071E-02,-4.10879,
154,2P-15S,3713.05102917,82259.55646,109191.58600,4,2,0.30446E-03*,0.31448E-04,0.15368E-02,-4.20138,
155,2P-16S,3704.93076433,82259.55646,109250.61415,4,2,0.25069E-03*,0.25781E-04,0.12571E-02,-4.28768,
156,2P-17S,3698.22775641,82259.55646,109299.53522,4,2,0.20888E-03*,0.21403E-04,0.10418E-02,-4.36849,
157,2P-18S,3692.62922279,82259.55646,109340.53155,4,2,0.17588E-03*,0.17967E-04,0.87319E-03,-4.44450,
158,2P-19S,3687.90441094,82259.55646,109375.22673,4,2,0.14948E-03*,0.15231E-04,0.73929E-03,-4.51623,
159,2P-20S,3683.88000199,82259.55646,109404.84890,4,2,0.12812E-03*,0.13026E-04,0.63155E-03,-4.58417,
160,2P-21S,3680.42372884,82259.55646,109430.34095,4,2,0.11064E-03*,0.11228E-04,0.54386E-03,-4.64868,
161,2P-22S,3677.43321007,82259.55646,109452.43646,4,2,0.96200E-04*,0.97466E-05,0.47174E-03,-4.71012,
162,2P-23S,3674.82818049,82259.55646,109471.71308,4,2,0.84170E-04*,0.85158E-05,0.41187E-03,-4.76875,
163,2P-24S,3672.54498472,82259.55646,109488.63069,4,2,0.74066E-04*,0.74842E-05,0.36175E-03,-4.82483,
164,2P-25S,3670.53260922,82259.55646,109503.55907,4,2,0.65516E-04*,0.66130E-05,0.31947E-03,-4.87857,
165,2P-3d,6564.68004063,82259.55646,97492.59133,4,4,0.10775*,0.69578E-01,6.0115,-0.55547,
166,2P-4d,4862.72298891,82259.55646,102824.16609,4,4,0.34375E-01*,0.12179E-01,0.77947,-1.31232,
167,2P-5d,4341.71608049,82259.55646,105291.92388,4,4,0.15709E-01*,0.44370E-02,0.25354,-1.75086,
168,2P-6d,4102.92138394,82259.55646,106632.43389,4,4,0.85748E-02*,0.21629E-02,0.11680,-2.06291,
169,2P-7d,3971.22255296,82259.55646,107440.71885,4,4,0.52183E-02*,0.12331E-02,0.64450E-01,-2.30694,
170,2P-8d,3890.17715034,82259.55646,107965.32669,4,4,0.34205E-02*,0.77562E-03,0.39712E-01,-2.50829,
171,2P-9d,3836.49774548,82259.55646,108324.99599,4,4,0.23671E-02*,0.52204E-03,0.26360E-01,-2.68024,
172,2P-10d,3799.00111284,82259.55646,108582.26525,4,4,0.17076E-02*,0.36927E-03,0.18464E-01,-2.83059,
173,2P-11d,3771.72624082,82259.55646,108772.61536,4,4,0.12731E-02*,0.27137E-03,0.13471E-01,-2.96438,
174,2P-12d,3751.24225954,82259.55646,108917.39220,4,4,0.97489E-03*,0.20555E-03,0.10149E-01,-3.08501,
175,2P-13d,3735.45421358,82259.55646,109030.06261,4,4,0.76331E-03*,0.15959E-03,0.78461E-02,-3.19493,
176,2P-14d,3723.02112936,82259.55646,109119.46311,4,4,0.60896E-03*,0.12647E-03,0.61972E-02,-3.29594,
